step,episode,ep_reward,ep_length,ep_kills,ep_max_x,died
131500,6860,5.19,13,0,179.4,1
131513,6861,6.25,13,0,195.0,1
131526,6862,5.19,13,0,179.4,1
131547,6863,25.96,21,1,484.1,1
131569,6864,22.09,22,0,427.9,1
131604,6865,49.18,35,3,824.5,1
131616,6866,5.65,12,1,186.0,1
131629,6867,6.25,13,0,195.0,1
131650,6868,16.40,21,1,343.5,1
131674,6869,28.58,24,0,523.7,1
131687,6870,3.11,13,0,148.8,1
131699,6871,4.45,12,1,168.1,1
131712,6872,6.25,13,0,195.0,1
131725,6873,6.25,13,0,195.0,1
131736,6874,2.00,11,0,132.4,1
131749,6875,6.25,13,0,195.0,1
131762,6876,6.25,13,0,195.0,1
131775,6877,5.20,13,0,180.3,1
131788,6878,5.19,13,0,179.4,1
131801,6879,6.25,13,0,195.0,1
131814,6880,4.21,13,0,166.1,1
131826,6881,4.96,12,0,175.9,1
131844,6882,23.51,18,0,449.1,1
131857,6883,6.08,13,1,192.0,1
131870,6884,6.56,13,0,199.9,1
131891,6885,28.03,21,0,516.1,1
131904,6886,3.76,13,1,157.3,1
131935,6887,35.51,31,1,624.8,1
131947,6888,1.09,12,0,120.3,1
131963,6889,16.27,16,0,343.5,1
131976,6890,5.51,13,0,184.0,1
132012,6891,52.63,36,2,876.2,1
132032,6892,16.25,20,1,341.4,1
132043,6893,3.74,11,0,159.0,1
132056,6894,6.67,13,1,201.3,1
132068,6895,0.49,12,0,110.3,1
132099,6896,34.85,31,1,615.1,1
132119,6897,24.39,20,1,461.3,1
132141,6898,28.23,22,1,517.8,1
132154,6899,0.67,13,0,113.3,1
132175,6900,17.14,21,1,354.4,1
132210,6901,51.42,35,2,858.4,1
132221,6902,6.32,11,0,196.6,1
132234,6903,5.36,13,0,182.2,1
132255,6904,14.66,21,1,317.6,1
132268,6905,5.19,13,0,179.4,1
132289,6906,15.23,21,0,327.3,1
132310,6907,16.43,21,1,343.9,1
132328,6908,21.27,18,0,415.9,1
132341,6909,6.25,13,0,195.0,1
132364,6910,28.73,23,0,525.9,1
132385,6911,16.34,21,1,342.7,1
132389,6912,-7.31,4,0,2.1,1
132410,6913,15.64,21,1,332.0,1
132431,6914,14.95,21,0,323.2,1
132444,6915,4.79,13,0,173.8,1
132456,6916,-1.21,12,0,85.8,1
132469,6917,2.13,13,1,133.4,1
132482,6918,6.25,13,0,195.0,1
132503,6919,15.62,21,0,333.0,1
132516,6920,6.25,13,0,195.0,1
132537,6921,16.13,21,1,339.5,1
132548,6922,3.02,11,0,147.4,1
132579,6923,36.24,31,1,635.6,1
132614,6924,53.14,35,1,883.6,1
132626,6925,3.53,12,0,154.9,1
132639,6926,4.86,13,1,173.5,1
132652,6927,5.15,13,0,178.8,1
132673,6928,15.21,21,0,327.3,1
132686,6929,6.25,13,0,195.0,1
132707,6930,12.28,21,2,281.7,1
132720,6931,3.71,13,1,156.8,1
132757,6932,49.25,37,1,827.5,1
132770,6933,7.73,13,0,217.6,1
132781,6934,2.04,11,0,133.0,1
132794,6935,3.91,13,1,160.7,1
132815,6936,15.76,21,1,334.1,1
132828,6937,5.19,13,0,179.4,1
132853,6938,30.11,25,0,546.8,1
132877,6939,28.82,24,0,526.8,1
132898,6940,13.02,21,0,294.5,1
132919,6941,14.54,21,0,317.2,1
132940,6942,17.41,21,1,358.4,1
132953,6943,5.19,13,0,179.4,1
132971,6944,16.29,18,1,342.5,1
132984,6945,6.25,13,0,195.0,1
133010,6946,29.03,26,1,529.8,1
133022,6947,5.92,12,0,190.5,1
133035,6948,5.19,13,0,179.4,1
133055,6949,19.32,20,0,388.0,1
133073,6950,20.56,18,0,406.2,1
133086,6951,6.25,13,0,195.0,1
133107,6952,16.13,21,1,339.5,1
133120,6953,6.25,13,0,195.0,1
133141,6954,16.06,21,1,338.9,1
133162,6955,16.53,21,0,346.2,1
133186,6956,25.82,24,0,483.0,1
133206,6957,13.85,20,0,307.1,1
133229,6958,30.80,23,0,556.0,1
133242,6959,6.25,13,0,195.0,1
133260,6960,8.11,18,0,223.5,1
133271,6961,1.04,11,0,118.3,1
133283,6962,1.00,12,0,117.8,1
133304,6963,17.80,21,1,364.4,1
133325,6964,13.12,21,0,296.3,1
133336,6965,3.83,11,0,160.3,1
133348,6966,0.02,12,0,103.9,1
133366,6967,21.65,18,0,421.4,1
133379,6968,4.32,13,0,166.6,1
133400,6969,10.37,21,0,255.8,1
133430,6970,36.21,30,1,634.8,1
133451,6971,17.03,21,1,352.7,1
133472,6972,17.88,21,1,365.4,1
133484,6973,-0.45,12,0,96.4,1
133507,6974,32.15,23,0,576.8,1
133526,6975,15.31,19,0,328.8,1
133547,6976,16.34,21,1,342.7,1
133560,6977,2.32,13,0,137.7,1
133571,6978,-0.00,11,0,103.0,1
133584,6979,5.19,13,0,179.4,1
133597,6980,5.19,13,0,179.4,1
133618,6981,15.82,21,1,335.0,1
133639,6982,16.86,21,1,350.4,1
133660,6983,14.98,21,0,323.9,1
133681,6984,13.77,21,0,306.2,1
133694,6985,2.49,13,0,139.7,1
133707,6986,2.07,13,0,133.5,1
133719,6987,-0.35,12,0,98.2,1
133732,6988,6.25,13,0,195.0,1
133745,6989,6.25,13,0,195.0,1
133758,6990,7.39,13,0,211.8,1
133779,6991,17.88,21,1,365.4,1
133790,6992,0.58,11,0,112.2,1
133825,6993,50.86,35,1,850.3,1
133838,6994,6.25,13,0,195.0,1
133851,6995,4.32,13,0,166.6,1
133882,6996,35.51,31,1,624.8,1
133894,6997,-1.60,12,0,80.7,1
133907,6998,6.25,13,0,195.0,1
133920,6999,5.19,13,0,179.4,1
133933,7000,8.01,13,0,221.5,1
133953,7001,23.10,20,1,442.6,1
133972,7002,21.84,19,0,424.6,1
134003,7003,35.76,31,1,628.5,1
134024,7004,12.31,21,0,284.6,1
134045,7005,14.67,21,0,319.1,1
134058,7006,6.25,13,0,195.0,1
134071,7007,4.19,13,0,164.6,1
134092,7008,10.80,21,1,260.9,1
134113,7009,23.56,21,1,448.6,1
134134,7010,12.63,21,0,289.0,1
134155,7011,14.82,21,0,321.2,1
134167,7012,-0.46,12,0,96.8,1
134179,7013,2.91,12,1,144.9,1
134200,7014,23.56,21,0,450.1,1
134221,7015,16.99,21,1,352.2,1
134242,7016,16.37,21,1,343.1,1
134263,7017,14.05,21,0,310.3,1
134275,7018,1.89,12,0,130.8,1
134293,7019,10.38,18,0,256.6,1
134314,7020,14.12,21,0,311.0,1
134335,7021,16.50,21,1,345.0,1
134347,7022,4.23,12,0,165.8,1
134368,7023,12.43,21,1,285.1,1
134389,7024,15.23,21,0,327.2,1
134427,7025,51.30,38,2,855.5,1
134448,7026,14.52,21,0,316.9,1
134461,7027,5.34,13,0,181.5,1
134474,7028,2.30,13,0,136.9,1
134486,7029,-0.03,12,0,103.5,1
134511,7030,29.89,25,0,543.2,1
134532,7031,16.40,21,1,343.5,1
134545,7032,6.25,13,0,195.0,1
134558,7033,2.72,13,0,143.6,1
134589,7034,36.79,31,1,643.6,1
134610,7035,13.58,21,0,303.0,1
134623,7036,6.25,13,0,195.0,1
134636,7037,5.19,13,0,179.4,1
134657,7038,15.45,21,0,330.9,1
134678,7039,12.40,21,1,284.8,1
134691,7040,6.25,13,0,195.0,1
134726,7041,48.51,35,1,816.6,1
134739,7042,0.58,13,0,111.6,1
134760,7043,17.07,21,1,353.3,1
134780,7044,12.73,20,0,291.1,1
134801,7045,14.78,21,0,320.7,1
134814,7046,4.34,13,0,166.8,1
134835,7047,14.52,21,0,316.8,1
134847,7048,-0.89,12,0,90.2,1
134860,7049,1.26,13,0,121.5,1
134888,7050,31.63,28,1,567.8,1
134909,7051,16.05,21,1,338.3,1
134928,7052,8.96,19,0,235.1,1
134948,7053,11.08,20,0,266.0,1
134959,7054,3.20,11,0,150.0,1
134980,7055,15.90,21,1,336.2,1
134992,7056,0.28,12,0,107.5,1
135013,7057,16.99,21,1,352.2,1
135024,7058,-1.03,11,0,87.9,1
135042,7059,13.66,18,0,303.9,1
135062,7060,18.06,20,1,368.2,1
135074,7061,2.62,12,0,142.5,1
135109,7062,51.91,35,2,865.7,1
135114,7063,-7.16,5,0,0.0,1
135135,7064,22.78,21,0,438.1,1
135165,7065,35.19,30,1,619.6,1
135186,7066,17.56,21,1,360.6,1
135206,7067,13.03,20,1,294.6,1
135225,7068,10.99,19,0,265.3,1
135262,7069,53.13,37,2,882.4,1
135280,7070,5.51,18,0,184.6,1
135301,7071,11.52,21,1,271.8,1
135322,7072,11.80,21,1,275.9,1
135342,7073,10.39,20,0,256.2,1
135362,7074,8.29,20,0,224.9,1
135374,7075,-0.05,12,0,102.7,1
135398,7076,24.73,24,0,467.1,1
135419,7077,15.33,21,0,328.7,1
135443,7078,27.42,24,0,507.4,1
135464,7079,13.39,21,0,300.2,1
135485,7080,15.20,21,0,326.9,1
135506,7081,8.85,21,0,233.5,1
135518,7082,0.64,12,0,113.3,1
135530,7083,-0.04,12,0,103.0,1
135554,7084,26.58,24,0,495.1,1
135574,7085,11.12,20,0,266.5,1
135595,7086,11.20,21,1,267.1,1
135614,7087,9.59,19,0,244.1,1
135627,7088,1.55,13,0,126.4,1
135647,7089,11.80,20,0,277.1,1
135659,7090,3.39,12,1,152.8,1
135678,7091,8.59,19,0,230.3,1
135699,7092,21.33,21,0,417.0,1
135722,7093,24.75,23,0,467.5,1
135743,7094,10.30,21,0,254.9,1
135764,7095,14.83,21,1,320.2,1
135776,7096,4.18,12,0,164.8,1
135789,7097,5.19,13,0,179.4,1
135810,7098,13.15,21,0,297.0,1
135830,7099,19.95,20,0,396.8,1
135842,7100,1.52,12,1,125.0,1
135853,7101,-1.26,11,0,84.6,1
135871,7102,12.94,18,0,293.9,1
135892,7103,15.36,21,0,329.2,1
135905,7104,1.70,13,0,128.3,1
135926,7105,16.37,21,1,343.1,1
135948,7106,16.13,22,1,339.9,1
135969,7107,15.71,21,1,333.4,1
135990,7108,12.47,21,0,286.4,1
136001,7109,1.48,11,0,126.0,1
136022,7110,13.31,21,0,299.0,1
136041,7111,13.32,19,0,299.2,1
136059,7112,5.95,18,0,191.5,1
136071,7113,2.13,12,0,134.4,1
136082,7114,-1.17,11,0,85.8,1
136100,7115,6.28,18,0,195.6,1
136119,7116,6.97,19,0,205.5,1
136140,7117,14.78,21,0,320.7,1
136161,7118,14.82,21,0,321.2,1
136182,7119,14.52,21,0,316.8,1
136203,7120,17.84,21,1,364.5,1
136224,7121,12.37,21,1,284.3,1
136245,7122,7.01,21,0,206.5,1
136264,7123,5.41,19,0,182.6,1
136277,7124,1.42,13,0,123.9,1
136290,7125,0.85,13,0,115.5,1
136311,7126,16.56,21,1,345.8,1
136324,7127,-1.11,13,0,87.6,1
136366,7128,49.95,42,1,837.4,1
136378,7129,-0.14,12,0,101.3,1
136399,7130,13.99,21,1,308.1,1
136420,7131,13.15,21,0,296.4,1
136444,7132,24.52,24,1,462.9,1
136465,7133,12.61,21,0,288.7,1
136486,7134,13.00,21,0,294.3,1
136513,7135,32.50,27,0,581.0,1
136534,7136,17.50,21,0,360.7,1
136555,7137,14.52,21,0,316.8,1
136576,7138,11.81,21,1,276.0,1
136600,7139,21.27,24,0,416.2,1
136612,7140,2.29,12,0,136.7,1
136625,7141,6.25,13,0,195.0,1
136645,7142,4.57,20,1,169.8,1
136665,7143,14.85,20,0,322.4,1
136686,7144,16.37,21,1,343.1,1
136699,7145,-0.84,13,0,90.9,1
136720,7146,10.38,21,0,256.0,1
136741,7147,4.14,21,1,163.0,1
136760,7148,14.83,19,0,321.5,1
136781,7149,0.10,21,0,104.6,1
136802,7150,14.08,21,0,310.3,1
136823,7151,9.75,21,0,246.5,1
136844,7152,14.66,21,0,318.9,1
136865,7153,16.19,21,1,340.4,1
136884,7154,9.91,19,0,249.1,1
136896,7155,1.19,12,0,120.6,1
136907,7156,3.75,11,1,157.8,1
136920,7157,-2.99,13,0,59.0,1
136932,7158,-3.75,12,0,48.5,1
136952,7159,14.96,20,0,323.9,1
136965,7160,-1.33,13,0,83.8,1
136978,7161,2.23,13,0,135.8,1
136999,7162,5.70,21,0,187.1,1
137018,7163,11.71,19,0,275.2,1
137039,7164,11.98,21,1,278.5,1
137060,7165,4.40,21,0,167.8,1
137072,7166,-1.98,12,0,73.9,1
137092,7167,15.67,20,1,333.0,1
137103,7168,-0.63,11,0,94.1,1
137116,7169,0.76,13,0,114.6,1
137137,7170,5.37,21,0,182.0,1
137158,7171,3.60,21,1,155.1,1
137179,7172,5.66,21,0,186.2,1
137205,7173,22.17,26,1,428.6,1
137226,7174,13.04,21,0,295.1,1
137247,7175,14.80,21,0,320.9,1
137268,7176,14.16,21,0,311.5,1
137279,7177,0.04,11,0,103.6,1
137290,7178,1.05,11,0,118.8,1
137311,7179,12.70,21,0,290.0,1
137324,7180,2.44,13,0,139.6,1
137343,7181,12.53,19,0,288.0,1
137372,7182,34.69,29,1,612.3,1
137392,7183,11.31,20,1,268.9,1
137413,7184,15.62,21,0,333.0,1
137432,7185,10.62,19,0,259.5,1
137445,7186,3.54,13,1,155.3,1
137466,7187,14.08,21,0,310.3,1
137479,7188,4.32,13,0,166.6,1
137500,7189,10.21,21,0,253.5,1
137513,7190,2.88,13,0,145.7,1
137525,7191,2.89,12,1,144.5,1
137546,7192,12.45,21,1,285.5,1
137567,7193,16.97,21,1,351.9,1
137588,7194,12.68,21,0,289.8,1
137607,7195,13.87,19,0,307.0,1
137628,7196,14.80,21,0,320.9,1
137649,7197,13.13,21,0,296.2,1
137670,7198,23.65,21,0,451.7,1
137682,7199,-1.44,12,0,82.2,1
137705,7200,22.14,23,0,428.6,1
137724,7201,7.29,19,0,210.2,1
137736,7202,3.13,12,1,148.9,1
137746,7203,-3.31,10,0,54.4,1
137759,7204,4.43,13,1,167.5,1
137779,7205,20.96,20,0,412.2,1
137800,7206,9.65,21,0,245.0,1
137813,7207,1.42,13,0,124.2,1
137834,7208,8.71,21,0,231.1,1
137860,7209,28.27,26,0,519.1,1
137881,7210,9.81,21,0,247.5,1
137902,7211,15.84,21,1,335.3,1
137923,7212,10.04,21,0,251.0,1
137944,7213,10.18,21,0,253.0,1
137963,7214,5.91,19,0,190.8,1
137994,7215,42.52,31,2,726.7,1
138015,7216,7.95,21,0,220.0,1
138036,7217,14.07,21,0,310.2,1
138048,7218,-0.21,12,0,100.5,1
138069,7219,11.91,21,1,277.5,1
138090,7220,11.84,21,1,276.5,1
138108,7221,13.00,18,0,294.5,1
138129,7222,17.70,21,0,363.3,1
138150,7223,9.90,21,0,248.9,1
138171,7224,13.99,21,0,309.0,1
138196,7225,27.80,25,0,512.2,1
138208,7226,1.91,12,0,131.5,1
138226,7227,8.84,18,0,233.0,1
138249,7228,25.01,23,0,470.8,1
138270,7229,14.45,21,0,315.8,1
138291,7230,15.20,21,1,325.6,1
138321,7231,36.76,30,1,643.5,1
138342,7232,12.11,21,1,280.5,1
138352,7233,0.30,10,0,107.5,1
138383,7234,36.79,31,1,643.6,1
138396,7235,4.34,13,0,167.4,1
138409,7236,6.49,13,0,198.4,1
138422,7237,5.87,13,0,190.0,1
138443,7238,12.21,21,1,282.0,1
138466,7239,18.46,23,1,374.7,1
138486,7240,13.22,20,0,297.8,1
138507,7241,16.85,21,1,350.1,1
138528,7242,13.84,21,0,306.9,1
138540,7243,-2.34,12,0,69.2,1
138561,7244,13.72,21,1,304.1,1
138573,7245,2.65,12,0,142.0,1
138599,7246,19.86,26,1,394.2,1
138620,7247,14.93,21,1,322.0,1
138632,7248,0.86,12,0,116.0,1
138653,7249,13.55,21,0,302.5,1
138683,7250,38.06,30,1,661.8,1
138695,7251,2.10,12,0,134.2,1
138716,7252,6.55,21,0,199.4,1
138729,7253,5.26,13,0,180.3,1
138741,7254,4.77,12,0,173.8,1
138754,7255,6.25,13,0,195.0,1
138773,7256,11.21,19,0,268.5,1
138786,7257,1.33,13,0,122.6,1
138807,7258,13.51,21,0,302.0,1
138828,7259,15.49,21,0,331.1,1
138849,7260,16.13,21,1,339.5,1
138873,7261,27.54,24,0,509.2,1
138886,7262,5.19,13,0,179.4,1
138907,7263,10.33,21,0,255.3,1
138919,7264,4.64,12,0,171.8,1
138938,7265,8.60,19,0,230.4,1
138951,7266,3.10,13,0,148.6,1
138972,7267,16.93,21,0,352.2,1
138993,7268,13.83,21,0,306.7,1
139016,7269,22.69,23,1,436.1,1
139037,7270,15.72,21,1,333.5,1
139058,7271,17.68,21,1,362.3,1
139077,7272,12.27,19,0,283.7,1
139098,7273,17.23,21,1,355.8,1
139119,7274,14.03,21,0,309.7,1
139131,7275,-0.29,12,0,98.8,1
139162,7276,35.60,31,1,626.2,1
139198,7277,50.68,36,2,847.5,1
139219,7278,15.77,21,1,334.2,1
139240,7279,10.64,21,0,259.8,1
139253,7280,6.34,13,0,197.1,1
139274,7281,14.54,21,0,317.2,1
139295,7282,13.77,21,0,306.2,1
139307,7283,4.59,12,0,170.6,1
139328,7284,16.34,21,1,342.7,1
139350,7285,17.00,22,1,352.4,1
139375,7286,25.77,25,2,480.0,1
139410,7287,49.00,35,1,823.0,1
139428,7288,13.13,18,0,296.7,1
139439,7289,1.82,11,0,130.1,1
139452,7290,5.19,13,0,179.4,1
139471,7291,21.40,19,1,417.4,1
139482,7292,-0.13,11,0,102.0,1
139495,7293,2.78,13,0,144.8,1
139514,7294,17.94,19,0,367.2,1
139526,7295,-0.72,12,0,92.8,1
139547,7296,13.03,21,0,294.6,1
139560,7297,5.46,13,0,183.3,1
139581,7298,16.21,21,2,339.4,1
139592,7299,0.26,11,0,108.1,1
139613,7300,15.64,21,1,332.0,1
139626,7301,4.52,13,0,169.6,1
139648,7302,22.09,22,0,427.9,1
139669,7303,12.56,21,1,287.4,1
139682,7304,5.17,13,0,179.1,1
139693,7305,1.20,11,0,120.7,1
139713,7306,21.84,20,1,423.2,1
139732,7307,9.43,19,0,242.0,1
139759,7308,34.55,27,1,610.1,1
139772,7309,5.19,13,0,179.4,1
139793,7310,14.66,21,0,319.0,1
139814,7311,15.66,21,1,332.6,1
139827,7312,0.75,13,0,114.4,1
139848,7313,14.50,21,2,314.6,1
139869,7314,17.02,21,1,353.0,1
139893,7315,27.67,24,0,509.9,1
139914,7316,14.22,21,0,312.5,1
139927,7317,1.41,13,0,124.1,1
139940,7318,4.19,13,0,164.6,1
139953,7319,4.19,13,0,164.7,1
139974,7320,24.58,21,1,463.6,1
139995,7321,14.74,21,1,318.8,1
140015,7322,20.74,20,0,408.6,1
140034,7323,8.28,19,0,225.1,1
140047,7324,5.14,13,0,178.9,1
140090,7325,53.90,43,3,893.0,1
140120,7326,30.71,30,0,554.6,1
140133,7327,1.04,13,0,118.9,1
140145,7328,3.65,12,0,157.2,1
140166,7329,12.57,21,1,287.5,1
140197,7330,37.59,31,1,654.8,1
140209,7331,-0.93,12,0,89.4,1
140230,7332,17.74,21,1,363.3,1
140243,7333,3.00,13,0,147.1,1
140264,7334,13.59,21,0,303.2,1
140277,7335,4.34,13,0,166.9,1
140299,7336,31.16,22,0,562.2,1
140318,7337,9.82,19,0,247.7,1
140331,7338,5.19,13,0,179.4,1
140351,7339,10.87,20,0,263.2,1
140364,7340,6.25,13,0,195.0,1
140376,7341,0.95,12,0,117.6,1
140397,7342,15.09,21,0,325.3,1
140408,7343,0.62,11,0,112.1,1
140421,7344,3.86,13,1,159.4,1
140433,7345,3.73,12,0,157.9,1
140446,7346,2.15,13,0,135.0,1
140467,7347,14.84,21,1,320.2,1
140488,7348,17.57,21,1,360.7,1
140500,7349,4.20,12,0,164.8,1
140519,7350,9.02,19,0,235.9,1
140540,7351,17.76,21,1,363.5,1
140553,7352,3.28,13,0,151.3,1
140574,7353,13.23,21,1,297.0,1
140597,7354,23.81,23,1,452.9,1
140620,7355,25.25,23,1,473.3,1
140633,7356,6.25,13,0,195.0,1
140665,7357,54.31,32,1,901.3,1
140690,7358,26.39,25,0,491.5,1
140710,7359,15.00,20,0,324.5,1
140723,7360,5.15,13,0,178.8,1
140736,7361,1.91,13,0,131.1,1
140757,7362,15.14,21,0,326.5,1
140770,7363,6.25,13,0,195.0,1
140783,7364,4.32,13,0,166.6,1
140796,7365,6.25,13,0,195.0,1
140817,7366,16.68,21,2,347.0,1
140838,7367,13.15,21,0,296.7,1
140859,7368,11.24,21,1,267.6,1
140879,7369,23.36,20,1,445.8,1
140902,7370,23.49,23,1,448.0,1
140915,7371,2.46,13,0,139.5,1
140927,7372,-0.62,12,0,94.0,1
140946,7373,11.73,19,0,275.8,1
140967,7374,14.57,21,0,317.6,1
140988,7375,13.67,21,0,304.4,1
141001,7376,3.80,13,0,159.6,1
141014,7377,4.32,13,0,166.6,1
141026,7378,1.03,12,0,118.5,1
141047,7379,16.56,21,1,345.9,1
141060,7380,5.19,13,0,179.4,1
141081,7381,17.44,21,2,357.6,1
141094,7382,-1.24,13,0,85.4,1
141112,7383,7.41,18,0,212.6,1
141133,7384,17.64,21,2,360.5,1
141146,7385,6.25,13,0,195.0,1
141165,7386,9.72,19,0,246.0,1
141186,7387,26.39,21,0,491.7,1
141204,7388,26.86,18,0,498.3,1
141217,7389,2.80,13,0,144.2,1
141238,7390,14.22,21,0,312.5,1
141251,7391,4.32,13,0,166.6,1
141270,7392,17.95,19,0,367.0,1
141282,7393,2.68,12,0,143.1,1
141295,7394,7.76,13,0,217.5,1
141316,7395,16.29,21,1,341.9,1
141337,7396,12.62,21,1,288.3,1
141358,7397,16.65,21,2,345.9,1
141379,7398,16.41,21,1,344.0,1
141392,7399,6.25,13,0,195.0,1
141414,7400,23.23,22,0,445.3,1
141435,7401,17.68,21,1,362.3,1
141466,7402,35.84,31,1,629.8,1
141479,7403,-0.93,13,0,89.9,1
141490,7404,2.09,11,0,134.4,1
141511,7405,17.87,21,2,363.9,1
141532,7406,17.83,21,2,363.3,1
141557,7407,30.11,25,0,546.8,1
141569,7408,6.61,12,0,200.2,1
141582,7409,7.07,13,0,207.0,1
141594,7410,1.00,12,0,118.1,1
141623,7411,37.19,29,1,649.0,1
141634,7412,0.47,11,0,110.0,1
141639,7413,-6.49,5,0,10.4,1
141652,7414,6.25,13,0,195.0,1
141664,7415,-1.17,12,0,85.8,1
141677,7416,6.25,13,0,195.0,1
141697,7417,12.80,20,1,290.3,1
141710,7418,5.19,13,0,179.4,1
141723,7419,6.25,13,0,195.0,1
141736,7420,6.57,13,0,199.6,1
141767,7421,35.60,31,1,626.2,1
141788,7422,15.50,21,1,330.0,1
141822,7423,49.24,34,2,825.4,1
141842,7424,21.09,20,0,413.7,1
141866,7425,26.39,24,1,490.4,1
141885,7426,12.63,19,0,289.0,1
141908,7427,29.69,23,1,538.7,1
141927,7428,15.29,19,1,327.8,1
141948,7429,25.11,21,1,471.8,1
141971,7430,28.38,23,0,521.1,1
141996,7431,30.11,25,0,546.8,1
142007,7432,1.67,11,0,127.6,1
142032,7433,30.11,25,0,546.8,1
142045,7434,4.53,13,0,169.6,1
142068,7435,29.01,23,0,529.7,1
142091,7436,27.12,23,0,501.8,1
142112,7437,26.19,21,0,489.1,1
142124,7438,0.95,12,0,117.2,1
142136,7439,3.20,12,0,150.4,1
142161,7440,30.11,25,0,546.8,1
142196,7441,51.42,35,2,858.4,1
142207,7442,1.41,11,0,124.0,1
142220,7443,4.06,13,0,164.0,1
142231,7444,0.62,11,0,112.2,1
142250,7445,19.75,19,0,393.5,1
142276,7446,24.04,26,0,457.2,1
142295,7447,23.36,19,0,446.9,1
142315,7448,10.35,20,0,255.6,1
142335,7449,18.59,20,1,376.0,1
142347,7450,0.19,12,0,106.2,1
142360,7451,6.26,13,0,195.5,1
142379,7452,10.66,19,0,260.1,1
142390,7453,0.05,11,0,103.7,1
142401,7454,0.96,11,0,118.1,1
142414,7455,5.19,13,0,179.4,1
142427,7456,4.32,13,0,166.6,1
142461,7457,51.05,34,1,853.9,1
142474,7458,6.25,13,0,195.0,1
142498,7459,29.59,24,0,538.5,1
142521,7460,23.68,23,1,450.3,1
142542,7461,17.03,21,1,352.7,1
142555,7462,-2.97,13,0,59.9,1
142576,7463,15.27,21,1,326.7,1
142595,7464,20.36,19,0,402.7,1
142608,7465,1.13,13,0,120.3,1
142629,7466,13.56,21,2,300.5,1
142654,7467,30.11,25,0,546.8,1
142680,7468,22.85,26,1,438.9,1
142699,7469,12.75,19,0,290.9,1
142711,7470,2.87,12,1,144.5,1
142723,7471,-0.05,12,0,102.9,1
142736,7472,4.32,13,0,166.6,1
142757,7473,16.89,21,1,350.7,1
142769,7474,1.70,12,0,128.6,1
142794,7475,30.11,25,0,546.8,1
142818,7476,22.49,24,1,433.3,1
142831,7477,5.19,13,0,179.4,1
142856,7478,28.76,25,1,525.3,1
142886,7479,37.45,30,1,653.0,1
142909,7480,26.82,23,1,496.8,1
142922,7481,7.92,13,0,219.8,1
142935,7482,2.73,13,0,143.4,1
142948,7483,4.08,13,1,162.0,1
142969,7484,12.67,21,0,289.6,1
142974,7485,-8.11,5,0,10.4,1
143005,7486,36.25,31,1,635.8,1
143029,7487,26.58,24,0,495.1,1
143049,7488,12.57,20,0,288.3,1
143070,7489,17.70,21,1,362.6,1
143083,7490,6.25,13,0,195.0,1
143096,7491,7.33,13,0,211.8,1
143117,7492,15.45,21,0,330.9,1
143129,7493,0.32,12,0,108.3,1
143141,7494,1.03,12,0,118.8,1
143154,7495,4.39,13,0,167.6,1
143166,7496,1.53,12,0,126.5,1
143187,7497,17.14,21,2,353.2,1
143208,7498,15.87,21,1,336.3,1
143221,7499,4.32,13,1,166.2,1
143239,7500,12.69,18,0,290.2,1
143251,7501,1.49,12,0,125.2,1
143264,7502,2.20,13,1,134.6,1
143285,7503,12.20,21,1,282.1,1
143306,7504,17.39,21,1,358.1,1
143325,7505,8.74,19,0,232.1,1
143344,7506,18.09,19,1,368.7,1
143357,7507,1.65,13,0,127.6,1
143378,7508,15.23,21,0,327.2,1
143397,7509,12.35,19,0,284.7,1
143418,7510,17.78,21,2,362.5,1
143431,7511,0.21,13,0,106.2,1
143452,7512,17.04,21,1,352.7,1
143473,7513,10.30,21,0,254.8,1
143494,7514,14.78,21,0,320.7,1
143525,7515,34.85,31,1,615.1,1
143556,7516,34.85,31,1,615.1,1
143577,7517,13.67,21,0,304.4,1
143590,7518,4.32,13,0,166.6,1
143602,7519,2.05,12,1,132.5,1
143623,7520,14.90,21,0,322.4,1
143635,7521,-0.61,12,0,94.0,1
143656,7522,15.79,21,1,334.6,1
143677,7523,21.63,21,1,420.2,1
143697,7524,12.92,20,0,293.0,1
143718,7525,14.67,21,0,319.1,1
143739,7526,16.37,21,1,343.1,1
143762,7527,28.41,23,0,521.1,1
143774,7528,1.46,12,0,124.5,1
143795,7529,15.45,21,0,330.9,1
143816,7530,12.58,21,0,289.1,1
143837,7531,14.97,21,1,322.4,1
143858,7532,14.35,21,0,314.3,1
143878,7533,16.87,20,1,350.1,1
143889,7534,-0.46,11,0,96.2,1
143907,7535,20.14,18,0,399.8,1
143919,7536,0.44,12,0,109.5,1
143940,7537,15.17,21,1,325.1,1
143952,7538,-3.24,12,0,55.4,1
143973,7539,17.37,21,2,356.5,1
143994,7540,17.30,21,2,355.5,1
144012,7541,8.95,18,0,235.0,1
144032,7542,9.20,20,0,239.5,1
144045,7543,5.19,13,0,179.4,1
144065,7544,11.53,20,0,273.0,1
144078,7545,5.19,13,0,179.4,1
144090,7546,3.25,12,0,151.1,1
144113,7547,23.31,23,3,442.9,1
144134,7548,15.99,21,1,337.2,1
144145,7549,1.82,11,0,130.1,1
144166,7550,14.74,21,1,318.8,1
144187,7551,14.90,21,0,322.4,1
144208,7552,14.17,21,0,311.6,1
144227,7553,17.90,19,0,366.2,1
144248,7554,15.68,21,1,332.6,1
144261,7555,3.93,13,1,160.2,1
